id_mesa,id_establecimiento,nro_mesa,sexo,tipo,extranjera,ciudadanos_habilitados
6305,195.11.17.362.1,195.11.17.362.1.14,X,Electronica,NO,500
6306,195.11.17.362.1,195.11.17.362.1.15,X,Electronica,NO,500
6307,195.11.17.362.1,195.11.17.362.1.16,X,Electronica,NO,500
6308,195.11.17.362.1,195.11.17.362.1.17,X,Electronica,NO,500
6309,195.11.17.362.1,195.11.17.362.1.18,X,Electronica,NO,500
6310,195.11.17.362.1,195.11.17.362.1.19,X,Electronica,NO,500
6311,195.11.17.362.1,195.11.17.362.1.20,X,Electronica,NO,500
6312,195.11.17.362.1,195.11.17.362.1.21,X,Electronica,NO,500
6313,195.11.17.362.1,195.11.17.362.1.22,X,Electronica,NO,500
6314,195.11.17.362.1,195.11.17.362.1.23,X,Electronica,NO,500
6315,195.11.17.362.1,195.11.17.362.1.24,X,Electronica,NO,500
6316,195.11.17.362.1,195.11.17.362.1.25,X,Electronica,NO,500
6317,195.11.17.362.1,195.11.17.362.1.26,X,Electronica,NO,500
6318,195.11.17.362.1,195.11.17.362.1.27,X,Electronica,NO,500
6319,195.11.17.362.1,195.11.17.362.1.28,X,Electronica,NO,500
6320,195.11.17.362.1,195.11.17.362.1.29,X,Electronica,NO,500
6321,195.11.17.362.1,195.11.17.362.1.30,X,Electronica,NO,500
6322,195.11.17.362.1,195.11.17.362.1.31,X,Electronica,NO,500
6323,195.11.17.362.1,195.11.17.362.1.32,X,Electronica,NO,500
6324,195.11.17.362.1,195.11.17.362.1.33,X,Electronica,NO,500
6325,195.11.17.362.1,195.11.17.362.1.34,X,Electronica,NO,500
6326,195.11.17.362.1,195.11.17.362.1.35,X,Electronica,NO,500
6327,195.11.17.362.1,195.11.17.362.1.36,X,Electronica,NO,500
6328,195.11.17.362.1,195.11.17.362.1.37,X,Electronica,NO,500
6329,195.11.17.362.1,195.11.17.362.1.38,X,Electronica,NO,500
6330,195.11.17.362.1,195.11.17.362.1.39,X,Electronica,NO,500
6331,195.11.17.362.1,195.11.17.362.1.40,X,Electronica,NO,500
6332,195.11.17.362.1,195.11.17.362.1.41,X,Electronica,NO,500
6333,195.11.17.362.1,195.11.17.362.1.42,X,Electronica,NO,500
6334,195.11.17.362.1,195.11.17.362.1.43,X,Electronica,NO,500
6335,195.11.17.362.1,195.11.17.362.1.44,X,Electronica,NO,500
6336,195.11.17.362.1,195.11.17.362.1.45,X,Electronica,NO,500
6337,195.11.17.362.1,195.11.17.362.1.46,X,Electronica,NO,500
6338,195.11.17.362.1,195.11.17.362.1.47,X,Electronica,NO,500
6339,195.11.17.362.1,195.11.17.362.1.48,X,Electronica,NO,500
6340,195.11.17.362.1,195.11.17.362.1.49,X,Electronica,NO,500
6341,195.11.17.362.1,195.11.17.362.1.50,X,Electronica,NO,500
6342,195.11.19.202.1,195.11.19.202.1.1,X,Electronica,NO,500
6343,195.11.19.202.1,195.11.19.202.1.2,X,Electronica,NO,500
6344,195.11.19.202.1,195.11.19.202.1.3,X,Electronica,NO,500
6345,195.11.19.202.1,195.11.19.202.1.4,X,Electronica,NO,500
6346,195.11.19.202.1,195.11.19.202.1.5,X,Electronica,NO,500
6347,195.11.19.202.1,195.11.19.202.1.6,X,Electronica,NO,500
6348,195.11.19.202.1,195.11.19.202.1.7,X,Electronica,NO,500
6349,195.11.19.202.1,195.11.19.202.1.8,X,Electronica,NO,500
6350,195.11.19.202.1,195.11.19.202.1.9,X,Electronica,NO,500
6351,195.11.19.202.1,195.11.19.202.1.10,X,Electronica,NO,500
6352,195.11.19.202.1,195.11.19.202.1.11,X,Electronica,NO,500
6353,195.11.19.202.1,195.11.19.202.1.12,X,Electronica,NO,500
6354,195.11.19.202.1,195.11.19.202.1.13,X,Electronica,NO,500
6355,195.11.19.202.1,195.11.19.202.1.14,X,Electronica,NO,500
6356,195.11.19.202.1,195.11.19.202.1.15,X,Electronica,NO,500
6357,195.11.19.202.1,195.11.19.202.1.16,X,Electronica,NO,500
6358,195.11.19.202.1,195.11.19.202.1.17,X,Electronica,NO,500
6359,195.11.19.202.1,195.11.19.202.1.18,X,Electronica,NO,500
6360,195.11.19.202.1,195.11.19.202.1.19,X,Electronica,NO,500
6361,195.11.19.364.1,195.11.19.364.1.1,X,Electronica,NO,500
6362,195.11.19.364.1,195.11.19.364.1.2,X,Electronica,NO,500
6363,195.11.19.364.1,195.11.19.364.1.3,X,Electronica,NO,500
6364,195.11.19.364.1,195.11.19.364.1.4,X,Electronica,NO,500
6365,195.11.19.364.1,195.11.19.364.1.5,X,Electronica,NO,500
6366,195.11.19.364.1,195.11.19.364.1.6,X,Electronica,NO,500
6367,195.11.19.364.1,195.11.19.364.1.7,X,Electronica,NO,500
6368,195.11.19.364.1,195.11.19.364.1.8,X,Electronica,NO,500
6369,195.11.19.364.1,195.11.19.364.1.9,X,Electronica,NO,500
6370,195.11.19.364.1,195.11.19.364.1.10,X,Electronica,NO,500
6371,195.11.19.364.1,195.11.19.364.1.11,X,Electronica,NO,500
6372,195.11.19.364.1,195.11.19.364.1.12,X,Electronica,NO,500
6373,195.11.19.364.1,195.11.19.364.1.13,X,Electronica,NO,500
6374,195.11.19.364.1,195.11.19.364.1.14,X,Electronica,NO,500
6375,195.11.19.364.1,195.11.19.364.1.15,X,Electronica,NO,500
6376,195.11.19.364.1,195.11.19.364.1.16,X,Electronica,NO,500
6377,195.11.19.364.1,195.11.19.364.1.17,X,Electronica,NO,500
6378,195.11.19.364.1,195.11.19.364.1.18,X,Electronica,NO,500
6379,195.11.19.364.1,195.11.19.364.1.19,X,Electronica,NO,500
6380,195.11.19.364.1,195.11.19.364.1.20,X,Electronica,NO,500
6381,195.11.19.364.1,195.11.19.364.1.21,X,Electronica,NO,500
6382,195.11.19.364.1,195.11.19.364.1.22,X,Electronica,NO,500
6383,195.11.19.364.1,195.11.19.364.1.23,X,Electronica,NO,500
6384,195.11.19.365.1,195.11.19.365.1.1,X,Electronica,NO,500
6385,195.11.19.365.1,195.11.19.365.1.2,X,Electronica,NO,500
6386,195.11.19.365.1,195.11.19.365.1.3,X,Electronica,NO,500
6387,195.11.19.365.1,195.11.19.365.1.4,X,Electronica,NO,500
6388,195.11.19.365.1,195.11.19.365.1.5,X,Electronica,NO,500
6389,195.11.19.365.1,195.11.19.365.1.6,X,Electronica,NO,500
6390,195.11.19.365.1,195.11.19.365.1.7,X,Electronica,NO,500
6391,195.11.19.365.1,195.11.19.365.1.8,X,Electronica,NO,500
6392,195.11.19.365.1,195.11.19.365.1.9,X,Electronica,NO,500
6393,195.11.19.365.1,195.11.19.365.1.10,X,Electronica,NO,500
6394,195.11.19.365.1,195.11.19.365.1.11,X,Electronica,NO,500
6395,195.11.19.365.1,195.11.19.365.1.12,X,Electronica,NO,500
6396,195.11.19.365.1,195.11.19.365.1.13,X,Electronica,NO,500
6397,195.11.19.365.1,195.11.19.365.1.14,X,Electronica,NO,500
6398,195.11.19.365.1,195.11.19.365.1.15,X,Electronica,NO,500
6399,195.11.19.365.1,195.11.19.365.1.16,X,Electronica,NO,500
6400,195.11.19.365.1,195.11.19.365.1.17,X,Electronica,NO,500
6401,195.11.19.365.1,195.11.19.365.1.18,X,Electronica,NO,500
6402,195.11.19.366.1,195.11.19.366.1.1,X,Electronica,NO,500
6403,195.11.19.366.1,195.11.19.366.1.2,X,Electronica,NO,500
6404,195.11.19.366.1,195.11.19.366.1.3,X,Electronica,NO,500
6405,195.11.19.366.1,195.11.19.366.1.4,X,Electronica,NO,500
6406,195.11.19.366.1,195.11.19.366.1.5,X,Electronica,NO,500
6407,195.11.19.366.1,195.11.19.366.1.6,X,Electronica,NO,500
6408,195.11.29.371.1,195.11.29.371.1.5,X,Electronica,NO,500
6409,195.11.29.371.1,195.11.29.371.1.6,X,Electronica,NO,500
6410,195.11.29.371.1,195.11.29.371.1.7,X,Electronica,NO,500
6411,195.11.29.371.1,195.11.29.371.1.8,X,Electronica,NO,500
6412,195.11.29.371.1,195.11.29.371.1.9,X,Electronica,NO,500
6413,195.11.29.371.1,195.11.29.371.1.10,X,Electronica,NO,500
6414,195.11.29.371.1,195.11.29.371.1.11,X,Electronica,NO,500
6415,195.11.29.371.1,195.11.29.371.1.12,X,Electronica,NO,500
6416,195.11.29.371.1,195.11.29.371.1.13,X,Electronica,NO,500
6417,195.11.29.371.1,195.11.29.371.1.14,X,Electronica,NO,500
6418,195.11.29.371.1,195.11.29.371.1.15,X,Electronica,NO,500
6419,195.11.29.371.1,195.11.29.371.1.16,X,Electronica,NO,500
6420,195.11.29.371.1,195.11.29.371.1.17,X,Electronica,NO,500
6421,195.11.29.371.1,195.11.29.371.1.18,X,Electronica,NO,500
6422,195.11.29.465.1,195.11.29.465.1.1,X,Electronica,NO,500
6423,195.11.29.465.1,195.11.29.465.1.2,X,Electronica,NO,500
6424,195.11.29.465.1,195.11.29.465.1.3,X,Electronica,NO,500
6425,195.11.29.465.1,195.11.29.465.1.4,X,Electronica,NO,500
6426,195.11.29.465.1,195.11.29.465.1.5,X,Electronica,NO,500
6427,195.11.29.465.1,195.11.29.465.1.6,X,Electronica,NO,500
6428,195.11.29.465.1,195.11.29.465.1.7,X,Electronica,NO,500
6429,195.11.29.465.1,195.11.29.465.1.8,X,Electronica,NO,500
6430,195.11.29.465.1,195.11.29.465.1.9,X,Electronica,NO,500
6431,195.11.29.465.1,195.11.29.465.1.10,X,Electronica,NO,500
6432,195.11.29.465.1,195.11.29.465.1.11,X,Electronica,NO,500
6433,195.11.29.465.1,195.11.29.465.1.12,X,Electronica,NO,500
6434,195.11.29.465.1,195.11.29.465.1.13,X,Electronica,NO,500
6435,195.11.29.465.1,195.11.29.465.1.14,X,Electronica,NO,500
6436,195.11.31.262.1,195.11.31.262.1.1,X,Electronica,NO,500
6437,195.11.31.262.1,195.11.31.262.1.2,X,Electronica,NO,500
6438,195.11.31.262.1,195.11.31.262.1.3,X,Electronica,NO,500
6439,195.11.31.262.1,195.11.31.262.1.4,X,Electronica,NO,500
6440,195.11.31.262.1,195.11.31.262.1.5,X,Electronica,NO,500
6441,195.11.31.262.1,195.11.31.262.1.6,X,Electronica,NO,500
6442,195.11.31.262.1,195.11.31.262.1.7,X,Electronica,NO,500
6443,195.11.31.262.1,195.11.31.262.1.8,X,Electronica,NO,500
6444,195.11.31.262.1,195.11.31.262.1.9,X,Electronica,NO,500
6445,195.11.31.262.1,195.11.31.262.1.10,X,Electronica,NO,500
6446,195.11.31.262.1,195.11.31.262.1.11,X,Electronica,NO,500
6447,195.11.31.262.1,195.11.31.262.1.12,X,Electronica,NO,500
6448,195.11.31.262.1,195.11.31.262.1.13,X,Electronica,NO,500
6449,195.11.31.262.1,195.11.31.262.1.14,X,Electronica,NO,500
6450,195.11.31.262.1,195.11.31.262.1.15,X,Electronica,NO,500
6451,195.11.31.262.1,195.11.31.262.1.16,X,Electronica,NO,500
6452,195.11.31.262.1,195.11.31.262.1.17,X,Electronica,NO,500
6453,195.11.31.262.2,195.11.31.262.2.18,X,Electronica,NO,500
6454,195.11.31.262.2,195.11.31.262.2.19,X,Electronica,NO,500
6455,195.11.31.262.2,195.11.31.262.2.20,X,Electronica,NO,500
6456,195.11.31.262.2,195.11.31.262.2.21,X,Electronica,NO,500
6457,195.11.31.262.2,195.11.31.262.2.22,X,Electronica,NO,500
6458,195.11.31.262.2,195.11.31.262.2.23,X,Electronica,NO,500
6459,195.11.31.262.2,195.11.31.262.2.24,X,Electronica,NO,500
6460,195.11.31.262.2,195.11.31.262.2.25,X,Electronica,NO,500
6461,195.11.31.262.2,195.11.31.262.2.26,X,Electronica,NO,500
6462,195.11.31.262.2,195.11.31.262.2.27,X,Electronica,NO,500
6463,195.11.31.262.2,195.11.31.262.2.28,X,Electronica,NO,500
6464,195.11.31.262.2,195.11.31.262.2.29,X,Electronica,NO,500
6465,195.11.31.262.2,195.11.31.262.2.30,X,Electronica,NO,500
6466,195.11.31.262.2,195.11.31.262.2.31,X,Electronica,NO,500
6467,195.11.31.262.2,195.11.31.262.2.32,X,Electronica,NO,500
6468,195.11.31.262.2,195.11.31.262.2.33,X,Electronica,NO,500
6469,195.11.31.262.2,195.11.31.262.2.34,X,Electronica,NO,500
6470,195.11.31.262.2,195.11.31.262.2.35,X,Electronica,NO,500
6471,195.11.33.265.1,195.11.33.265.1.1,X,Electronica,NO,500
6472,195.11.33.265.1,195.11.33.265.1.2,X,Electronica,NO,500
6473,195.11.33.265.1,195.11.33.265.1.3,X,Electronica,NO,500
6474,195.11.33.265.1,195.11.33.265.1.4,X,Electronica,NO,500
6475,195.11.33.265.1,195.11.33.265.1.5,X,Electronica,NO,500
6476,195.11.33.265.1,195.11.33.265.1.6,X,Electronica,NO,500
6477,195.11.33.265.1,195.11.33.265.1.7,X,Electronica,NO,500
6478,195.11.33.265.1,195.11.33.265.1.8,X,Electronica,NO,500
6479,195.11.33.265.1,195.11.33.265.1.9,X,Electronica,NO,500
6480,195.11.33.265.1,195.11.33.265.1.10,X,Electronica,NO,500
6481,195.11.33.265.1,195.11.33.265.1.11,X,Electronica,NO,500
6482,195.11.33.265.2,195.11.33.265.2.1,X,Electronica,NO,500
6483,195.11.33.265.2,195.11.33.265.2.2,X,Electronica,NO,500
6484,195.11.33.265.2,195.11.33.265.2.3,X,Electronica,NO,500
6485,195.11.33.265.2,195.11.33.265.2.4,X,Electronica,NO,500
6486,195.11.33.265.2,195.11.33.265.2.5,X,Electronica,NO,500
6487,195.11.33.265.2,195.11.33.265.2.6,X,Electronica,NO,500
6488,195.11.33.265.3,195.11.33.265.3.1,X,Electronica,NO,500
6489,195.11.33.265.3,195.11.33.265.3.2,X,Electronica,NO,500
6490,195.11.33.265.3,195.11.33.265.3.3,X,Electronica,NO,500
6491,195.11.33.265.3,195.11.33.265.3.4,X,Electronica,NO,500
6492,195.11.33.265.3,195.11.33.265.3.5,X,Electronica,NO,500
6493,195.11.35.268.1,195.11.35.268.1.1,X,Electronica,NO,500
6494,195.11.35.268.1,195.11.35.268.1.2,X,Electronica,NO,500
6495,195.11.35.268.1,195.11.35.268.1.3,X,Electronica,NO,500
6496,195.11.35.268.1,195.11.35.268.1.4,X,Electronica,NO,500
6497,195.11.35.268.1,195.11.35.268.1.5,X,Electronica,NO,500
6498,195.11.35.268.1,195.11.35.268.1.6,X,Electronica,NO,500
6499,195.11.35.268.1,195.11.35.268.1.7,X,Electronica,NO,500
6500,195.11.35.268.1,195.11.35.268.1.8,X,Electronica,NO,500
6501,195.11.35.268.1,195.11.35.268.1.9,X,Electronica,NO,500
6502,195.11.35.268.1,195.11.35.268.1.10,X,Electronica,NO,500
6503,195.11.35.268.1,195.11.35.268.1.11,X,Electronica,NO,500
6504,195.11.35.268.1,195.11.35.268.1.12,X,Electronica,NO,500
6505,195.11.35.268.1,195.11.35.268.1.13,X,Electronica,NO,500
6506,195.11.35.268.1,195.11.35.268.1.14,X,Electronica,NO,500
6507,195.11.35.268.1,195.11.35.268.1.15,X,Electronica,NO,500
6508,195.11.35.268.1,195.11.35.268.1.16,X,Electronica,NO,500
6509,195.11.35.268.1,195.11.35.268.1.17,X,Electronica,NO,500
6510,195.11.35.268.1,195.11.35.268.1.18,X,Electronica,NO,500
6511,195.11.35.268.1,195.11.35.268.1.19,X,Electronica,NO,500
6512,195.11.35.268.1,195.11.35.268.1.20,X,Electronica,NO,500
6513,195.11.35.268.1,195.11.35.268.1.21,X,Electronica,NO,500
6514,195.11.35.268.1,195.11.35.268.1.22,X,Electronica,NO,500
6515,195.11.35.268.1,195.11.35.268.1.23,X,Electronica,NO,500
6516,195.11.35.268.1,195.11.35.268.1.24,X,Electronica,NO,500
6517,195.11.35.268.1,195.11.35.268.1.25,X,Electronica,NO,500
6518,195.11.35.268.1,195.11.35.268.1.26,X,Electronica,NO,500
6519,195.11.35.268.1,195.11.35.268.1.27,X,Electronica,NO,500
6520,195.11.35.268.1,195.11.35.268.1.28,X,Electronica,NO,500
6521,195.11.35.268.1,195.11.35.268.1.29,X,Electronica,NO,500
6522,195.11.35.268.1,195.11.35.268.1.30,X,Electronica,NO,500
6523,195.11.35.268.1,195.11.35.268.1.31,X,Electronica,NO,500
6524,195.11.35.268.1,195.11.35.268.1.32,X,Electronica,NO,500
6525,195.11.35.268.1,195.11.35.268.1.33,X,Electronica,NO,500
6526,195.11.35.268.1,195.11.35.268.1.34,X,Electronica,NO,500
6527,195.11.35.268.1,195.11.35.268.1.35,X,Electronica,NO,500
6528,195.11.35.268.1,195.11.35.268.1.36,X,Electronica,NO,500
6529,195.11.35.268.1,195.11.35.268.1.37,X,Electronica,NO,500
6530,195.11.35.268.1,195.11.35.268.1.38,X,Electronica,NO,500
6531,195.11.35.268.1,195.11.35.268.1.39,X,Electronica,NO,500
6532,195.11.35.268.1,195.11.35.268.1.40,X,Electronica,NO,500
6533,195.11.35.268.1,195.11.35.268.1.41,X,Electronica,NO,500
6534,195.11.35.268.1,195.11.35.268.1.42,X,Electronica,NO,500
6535,195.11.35.268.1,195.11.35.268.1.43,X,Electronica,NO,500
6536,195.11.35.268.1,195.11.35.268.1.44,X,Electronica,NO,500
6537,195.11.35.268.1,195.11.35.268.1.45,X,Electronica,NO,500
6538,195.11.35.268.1,195.11.35.268.1.46,X,Electronica,NO,500
6539,195.11.35.268.1,195.11.35.268.1.47,X,Electronica,NO,500
6540,195.11.35.268.1,195.11.35.268.1.48,X,Electronica,NO,500
6541,195.11.35.268.1,195.11.35.268.1.49,X,Electronica,NO,500
6542,195.11.35.268.1,195.11.35.268.1.50,X,Electronica,NO,500
6543,195.11.35.268.1,195.11.35.268.1.51,X,Electronica,NO,500
6544,195.11.35.268.1,195.11.35.268.1.52,X,Electronica,NO,500
6545,195.11.35.268.1,195.11.35.268.1.53,X,Electronica,NO,500
6546,195.11.35.268.1,195.11.35.268.1.54,X,Electronica,NO,500
6547,195.11.35.268.1,195.11.35.268.1.55,X,Electronica,NO,500
6548,195.11.35.268.1,195.11.35.268.1.56,X,Electronica,NO,500
6549,195.11.35.268.1,195.11.35.268.1.57,X,Electronica,NO,500
6550,195.11.35.268.1,195.11.35.268.1.58,X,Electronica,NO,500
6551,195.12.0.219.1,195.12.0.219.1.1,X,Electronica,NO,500
6552,195.12.0.219.1,195.12.0.219.1.2,X,Electronica,NO,500
6553,195.12.0.219.1,195.12.0.219.1.3,X,Electronica,NO,500
6554,195.12.0.219.1,195.12.0.219.1.4,X,Electronica,NO,500
6555,195.12.0.219.1,195.12.0.219.1.5,X,Electronica,NO,500
6556,195.12.0.219.1,195.12.0.219.1.6,X,Electronica,NO,500
6557,195.12.0.219.1,195.12.0.219.1.7,X,Electronica,NO,500
6558,195.12.0.219.1,195.12.0.219.1.8,X,Electronica,NO,500
6559,195.12.0.219.1,195.12.0.219.1.9,X,Electronica,NO,500
6560,195.12.0.219.1,195.12.0.219.1.10,X,Electronica,NO,500
6561,195.12.0.219.1,195.12.0.219.1.11,X,Electronica,NO,500
6562,195.12.0.219.1,195.12.0.219.1.12,X,Electronica,NO,500
6563,195.12.0.219.1,195.12.0.219.1.13,X,Electronica,NO,500
6564,195.12.0.219.1,195.12.0.219.1.14,X,Electronica,NO,500
6565,195.12.0.219.1,195.12.0.219.1.15,X,Electronica,NO,500
6566,195.12.0.219.1,195.12.0.219.1.16,X,Electronica,NO,500
6567,195.12.0.219.1,195.12.0.219.1.17,X,Electronica,NO,500
6568,195.12.0.219.1,195.12.0.219.1.18,X,Electronica,NO,500
6569,195.12.0.219.1,195.12.0.219.1.19,X,Electronica,NO,500
6570,195.12.0.219.1,195.12.0.219.1.20,X,Electronica,NO,500
6571,195.12.0.219.1,195.12.0.219.1.21,X,Electronica,NO,500
6572,195.12.0.219.1,195.12.0.219.1.22,X,Electronica,NO,500
6573,195.12.0.219.1,195.12.0.219.1.23,X,Electronica,NO,500
6574,195.12.0.219.1,195.12.0.219.1.24,X,Electronica,NO,500
6575,195.12.0.219.1,195.12.0.219.1.25,X,Electronica,NO,500
6576,195.12.0.219.1,195.12.0.219.1.26,X,Electronica,NO,500
6577,195.12.0.219.1,195.12.0.219.1.27,X,Electronica,NO,500
6578,195.12.0.219.1,195.12.0.219.1.28,X,Electronica,NO,500
6579,195.12.0.219.1,195.12.0.219.1.29,X,Electronica,NO,500
6580,195.12.0.219.1,195.12.0.219.1.30,X,Electronica,NO,500
6581,195.12.0.219.1,195.12.0.219.1.31,X,Electronica,NO,500
6582,195.12.0.219.1,195.12.0.219.1.32,X,Electronica,NO,500
6583,195.12.0.219.1,195.12.0.219.1.33,X,Electronica,NO,500
6584,195.12.0.219.1,195.12.0.219.1.34,X,Electronica,NO,500
6585,195.12.0.219.1,195.12.0.219.1.35,X,Electronica,NO,500
6586,195.12.0.219.1,195.12.0.219.1.36,X,Electronica,NO,500
6587,195.12.0.219.1,195.12.0.219.1.37,X,Electronica,NO,500
6588,195.12.0.219.1,195.12.0.219.1.38,X,Electronica,NO,500
6589,195.12.0.219.1,195.12.0.219.1.39,X,Electronica,NO,500
6590,195.12.1.106.1,195.12.1.106.1.1,X,Electronica,NO,500
6591,195.12.1.106.1,195.12.1.106.1.2,X,Electronica,NO,500
6592,195.12.1.106.1,195.12.1.106.1.3,X,Electronica,NO,500
6593,195.12.1.106.1,195.12.1.106.1.4,X,Electronica,NO,500
6594,195.12.1.106.1,195.12.1.106.1.5,X,Electronica,NO,500
6595,195.12.1.106.1,195.12.1.106.1.6,X,Electronica,NO,500
6596,195.12.1.106.1,195.12.1.106.1.7,X,Electronica,NO,500
6597,195.12.1.106.1,195.12.1.106.1.8,X,Electronica,NO,500
6598,195.12.1.106.1,195.12.1.106.1.9,X,Electronica,NO,500
6599,195.12.1.106.1,195.12.1.106.1.10,X,Electronica,NO,500
6600,195.12.1.106.1,195.12.1.106.1.11,X,Electronica,NO,500
6601,195.12.1.106.1,195.12.1.106.1.12,X,Electronica,NO,500
6602,195.12.1.106.1,195.12.1.106.1.13,X,Electronica,NO,500
6603,195.12.1.106.1,195.12.1.106.1.14,X,Electronica,NO,500
6604,195.12.1.106.1,195.12.1.106.1.15,X,Electronica,NO,500
6605,195.12.1.106.1,195.12.1.106.1.16,X,Electronica,NO,500
6606,195.12.1.106.1,195.12.1.106.1.17,X,Electronica,NO,500
6607,195.12.3.131.1,195.12.3.131.1.1,X,Electronica,NO,500
6608,195.12.3.131.1,195.12.3.131.1.2,X,Electronica,NO,500
6609,195.12.3.131.1,195.12.3.131.1.3,X,Electronica,NO,500
6610,195.12.3.131.1,195.12.3.131.1.4,X,Electronica,NO,500
6611,195.12.3.131.1,195.12.3.131.1.5,X,Electronica,NO,500
6612,195.12.3.131.1,195.12.3.131.1.6,X,Electronica,NO,500
6613,195.12.3.131.1,195.12.3.131.1.7,X,Electronica,NO,500
6614,195.12.5.164.1,195.12.5.164.1.1,X,Electronica,NO,500
6615,195.12.5.164.1,195.12.5.164.1.2,X,Electronica,NO,500
6616,195.12.5.164.1,195.12.5.164.1.3,X,Electronica,NO,500
6617,195.12.7.171.1,195.12.7.171.1.1,X,Electronica,NO,500
6618,195.12.7.171.1,195.12.7.171.1.2,X,Electronica,NO,500
6619,195.12.7.171.1,195.12.7.171.1.3,X,Electronica,NO,500
6620,195.12.7.171.1,195.12.7.171.1.4,X,Electronica,NO,500
6621,195.12.7.171.2,195.12.7.171.2.1,X,Electronica,NO,500
6622,195.12.7.171.2,195.12.7.171.2.2,X,Electronica,NO,500
6623,195.12.7.171.2,195.12.7.171.2.3,X,Electronica,NO,500
6624,195.12.9.173.1,195.12.9.173.1.1,X,Electronica,NO,500
6625,195.12.9.173.1,195.12.9.173.1.2,X,Electronica,NO,500
6626,195.12.9.173.1,195.12.9.173.1.3,X,Electronica,NO,500
6627,195.12.9.173.1,195.12.9.173.1.4,X,Electronica,NO,500
6628,195.12.11.176.1,195.12.11.176.1.1,X,Electronica,NO,500
6629,195.12.11.176.1,195.12.11.176.1.2,X,Electronica,NO,500
6630,195.12.11.176.1,195.12.11.176.1.3,X,Electronica,NO,500
6631,195.12.11.176.1,195.12.11.176.1.4,X,Electronica,NO,500
6632,195.12.11.176.2,195.12.11.176.2.1,X,Electronica,NO,500
6633,195.12.13.190.1,195.12.13.190.1.1,X,Electronica,NO,500
6634,195.12.13.190.1,195.12.13.190.1.2,X,Electronica,NO,500
6635,195.12.13.190.1,195.12.13.190.1.3,X,Electronica,NO,500
6636,195.12.13.190.1,195.12.13.190.1.4,X,Electronica,NO,500
6637,195.12.15.197.1,195.12.15.197.1.1,X,Electronica,NO,500
6638,195.12.15.197.1,195.12.15.197.1.2,X,Electronica,NO,500
6639,195.12.15.197.1,195.12.15.197.1.3,X,Electronica,NO,500
6640,195.12.15.197.1,195.12.15.197.1.4,X,Electronica,NO,500
6641,195.12.15.197.2,195.12.15.197.2.1,X,Electronica,NO,500
6642,195.12.17.222.1,195.12.17.222.1.1,X,Electronica,NO,500
6643,195.12.17.222.1,195.12.17.222.1.2,X,Electronica,NO,500
6644,195.12.17.222.1,195.12.17.222.1.3,X,Electronica,NO,500
6645,195.12.17.222.2,195.12.17.222.2.1,X,Electronica,NO,500
6646,195.12.17.222.3,195.12.17.222.3.1,X,Electronica,NO,500
6647,195.12.17.222.3,195.12.17.222.3.2,X,Electronica,NO,500
6648,195.12.19.221.1,195.12.19.221.1.1,X,Electronica,NO,500
6649,195.12.19.221.1,195.12.19.221.1.2,X,Electronica,NO,500
6650,195.12.19.221.1,195.12.19.221.1.3,X,Electronica,NO,500
6651,195.12.21.236.1,195.12.21.236.1.1,X,Electronica,NO,500
6652,195.12.21.236.1,195.12.21.236.1.2,X,Electronica,NO,500
6653,195.12.21.236.1,195.12.21.236.1.3,X,Electronica,NO,500
6654,195.12.21.236.2,195.12.21.236.2.1,X,Electronica,NO,500
6655,195.12.21.236.3,195.12.21.236.3.1,X,Electronica,NO,500
6656,195.12.23.249.1,195.12.23.249.1.1,X,Electronica,NO,500
6657,195.12.23.249.1,195.12.23.249.1.2,X,Electronica,NO,500
6658,195.12.23.249.2,195.12.23.249.2.1,X,Electronica,NO,500
6659,195.12.23.249.3,195.12.23.249.3.1,X,Electronica,NO,500
6660,195.12.25.256.1,195.12.25.256.1.1,X,Electronica,NO,500
6661,195.11.27.227.1,195.11.27.227.1.27,X,Electronica,NO,500
6662,195.11.27.227.1,195.11.27.227.1.28,X,Electronica,NO,500
6663,195.11.27.227.1,195.11.27.227.1.29,X,Electronica,NO,500
6664,195.11.27.227.1,195.11.27.227.1.30,X,Electronica,NO,500
6665,195.11.27.227.1,195.11.27.227.1.31,X,Electronica,NO,500
6666,195.11.27.227.1,195.11.27.227.1.32,X,Electronica,NO,500
6667,195.11.27.227.1,195.11.27.227.1.33,X,Electronica,NO,500
6668,195.11.27.227.1,195.11.27.227.1.34,X,Electronica,NO,500
6669,195.11.27.227.1,195.11.27.227.1.35,X,Electronica,NO,500
6670,195.11.27.227.1,195.11.27.227.1.36,X,Electronica,NO,500
6671,195.11.27.227.1,195.11.27.227.1.37,X,Electronica,NO,500
6672,195.11.27.227.1,195.11.27.227.1.38,X,Electronica,NO,500
6673,195.11.27.227.1,195.11.27.227.1.39,X,Electronica,NO,500
6674,195.11.27.227.1,195.11.27.227.1.40,X,Electronica,NO,500
6675,195.11.27.227.1,195.11.27.227.1.41,X,Electronica,NO,500
6676,195.11.27.227.1,195.11.27.227.1.42,X,Electronica,NO,500
6677,195.11.27.227.1,195.11.27.227.1.43,X,Electronica,NO,500
6678,195.11.27.227.1,195.11.27.227.1.44,X,Electronica,NO,500
6679,195.11.27.227.1,195.11.27.227.1.45,X,Electronica,NO,500
6680,195.11.27.227.1,195.11.27.227.1.46,X,Electronica,NO,500
6681,195.11.27.227.1,195.11.27.227.1.47,X,Electronica,NO,500
